Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{38954183-DD19-4760-8D79-5198030099B7},65495,1995-08-30 00:00,S,Y,F,PUDSEY,LEEDS,WEST YORKSHIRE,A,A
{32D1EB56-9A41-4692-A8F4-5198182E652F},50540,1995-09-27 00:00,T,Y,F,BRISTOL,NORTHAVON,AVON,A,A
{BBABC5F4-30B3-42DC-B50F-51982F5849E3},86500,1995-11-22 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{F7445E0A-4161-40A5-B780-554CAC361359},40000,1995-12-15 00:00,T,N,F,BANGOR,ARFON,GWYNEDD,A,A
{106E50E7-80E5-4D69-B9A7-554CB9DAF588},48000,1995-01-26 00:00,T,N,F,LANCING,ADUR,WEST SUSSEX,A,A
{F676A958-ABFE-48EB-8C93-58BF11850E9E},43250,1995-08-24 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{E8995D39-2F17-43C5-BDAB-58BF275765D0},79500,1995-04-07 00:00,S,N,L,SOUTH SHIELDS,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{4102A76A-5223-454A-BAB4-5C540FD4DE7E},110000,1995-03-10 00:00,D,N,F,WIMBORNE,EAST DORSET,DORSET,A,A
{085F03D8-C7C1-48FE-AC4E-5C54116BDEBC},75500,1995-11-15 00:00,T,N,F,LIPHOOK,EAST HAMPSHIRE,HAMPSHIRE,A,A
{9C6233D6-FB24-4717-954B-5C54131CA5D9},53500,1995-02-06 00:00,T,Y,F,CWMBRAN,TORFAEN,TORFAEN,A,A
{D494D370-E6E0-4F12-8C47-5C541D3FB82F},145000,1995-12-14 00:00,D,N,F,ALTON,EAST HAMPSHIRE,HAMPSHIRE,A,A
{DF6E2540-05CD-4288-9854-5C543F302EDE},55000,1995-02-24 00:00,T,N,F,CHATHAM,ROCHESTER UPON MEDWAY,KENT,A,A
{A4E4E465-7B57-4150-9040-5C5444442218},59000,1995-11-30 00:00,D,N,F,POOLE,POOLE,POOLE,A,A
{09A87A54-319B-4D77-85A5-5C544D73365F},32750,1995-11-17 00:00,S,N,F,PRESTATYN,RHUDDLAN,CLWYD,A,A
{4F0D9BEA-B3BE-4C39-83DC-5C5462F83BAF},84500,1995-11-01 00:00,S,N,F,SITTINGBOURNE,SWALE,KENT,A,A
{2D592F0F-B51C-4981-930A-5C5476A39EA9},83500,1995-07-18 00:00,T,N,F,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{441E2559-9D7F-4FC3-8A66-5C547BC9A1B9},35000,1995-12-15 00:00,T,N,F,WEYMOUTH,WEYMOUTH AND PORTLAND,DORSET,A,A
{24601E9E-AA5A-4E53-861A-5C547EB7358C},41750,1995-06-30 00:00,T,N,F,JARROW,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{96EA02C6-79DC-40BF-871A-5C548ECE921F},31500,1995-08-18 00:00,T,N,L,MANCHESTER,TAMESIDE,GREATER MANCHESTER,A,A
{551ED294-F60C-4D73-A1EE-4E1646508BB2},93000,1995-09-01 00:00,T,N,F,WEMBLEY,BRENT,GREATER LONDON,A,A
{A156EAD0-2EDB-4BBD-8B0F-4E16507904AE},167500,1995-08-10 00:00,S,N,F,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{9FA04756-695C-437A-BC5A-554CF313E366},52500,1995-11-16 00:00,F,N,L,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{B7CC6B63-1461-432D-862B-58BF5F5FB545},69500,1995-04-13 00:00,T,N,F,GUILDFORD,GUILDFORD,SURREY,A,A
{427A8679-E947-46D0-BD4B-51985D5A4DAC},57000,1995-08-14 00:00,T,N,L,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{46EC7885-6041-45A0-9D96-519874492E28},60000,1995-07-25 00:00,T,N,F,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A
{D249265F-305E-40BE-ABA5-423F453B864A},83995,1995-07-14 00:00,D,Y,F,BURNLEY,BURNLEY,LANCASHIRE,A,A
{59F7D838-A37E-4BAA-A30C-45CE898AF302},91500,1995-02-21 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{ABE80CDE-B200-441D-9047-45CEB6745082},36000,1995-05-12 00:00,F,Y,L,PETERBOROUGH,EAST NORTHAMPTONSHIRE,NORTHAMPTONSHIRE,A,A
{A66D2AA2-E3BB-4AD8-ACD6-3EAF0F303675},88500,1995-02-23 00:00,T,N,F,LONDON,BRENT,GREATER LONDON,A,A
{23ED57EF-FB66-4B70-AAD8-3EAF0F613E6A},160000,1995-06-30 00:00,D,N,F,SHOREHAM-BY-SEA,ADUR,WEST SUSSEX,A,A
{0C4CCAA0-3C78-4310-83BA-3EAF2BBA84C3},143000,1995-09-29 00:00,D,N,F,HORNCHURCH,HAVERING,GREATER LONDON,A,A
{C6D6965C-C852-4273-803C-3EAF3B1A5EC5},34000,1995-09-25 00:00,S,N,F,CORBY,CORBY,NORTHAMPTONSHIRE,A,A
{8084A188-2C5D-4F3B-A172-3B1E5E6DDEED},49000,1995-12-21 00:00,T,N,F,IPSWICH,BABERGH,SUFFOLK,A,A
{436832F5-50C9-4F3E-88F5-3B1E770D08E0},66000,1995-07-03 00:00,S,N,F,KENDAL,SOUTH LAKELAND,CUMBRIA,A,A
{8EC2972A-D002-46D6-954C-3B1E870AFDE0},85500,1995-07-25 00:00,S,N,F,BARKING,BARKING AND DAGENHAM,GREATER LONDON,A,A
{D676A18E-B9EA-4B30-95DB-495D1ED31647},93000,1995-07-14 00:00,F,N,L,LONDON,HARINGEY,GREATER LONDON,A,A
{B29F1B2E-E44C-4BA8-A124-495D204AAA89},106500,1995-09-29 00:00,D,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{889DF50C-9EA4-4A82-9EDB-495D2BF410DB},47950,1995-06-30 00:00,S,Y,F,HULL,KINGSTON UPON HULL,HUMBERSIDE,A,A
{6868CCFC-FAD1-4408-8557-495D3F155B51},152950,1995-03-17 00:00,T,N,F,LONDON,EALING,GREATER LONDON,A,A
{8C8F63D0-3EA8-4717-B67C-423F4B181F65},79500,1995-07-31 00:00,S,N,F,BILLERICAY,BASILDON,ESSEX,A,A
{CFA7A28E-DFC4-4833-8B1E-423F4EEF887B},16960,1995-04-18 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{5215CB18-057D-4826-82C0-423F5110FB9D},54750,1995-08-17 00:00,S,N,L,MANCHESTER,BURY,GREATER MANCHESTER,A,A
{D0F05BFA-1D1B-4B24-B872-423F60055D78},43500,1995-10-27 00:00,T,N,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{B0C95EA3-6DAA-4B34-BE5F-45CED2593E5C},74950,1995-09-22 00:00,D,Y,F,BURY,BURY,GREATER MANCHESTER,A,A
{5D61136E-B8CD-4993-9F17-45CEE55436FE},33000,1995-10-20 00:00,S,N,L,WESTON-SUPER-MARE,NORTH SOMERSET,NORTH SOMERSET,A,A
{2EE79EBF-A900-4025-9044-45CEEDA0D1D2},34000,1995-12-15 00:00,S,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{05B75610-F656-4536-90E8-45CEFBCF6797},68995,1995-08-18 00:00,T,Y,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{A01B6AA0-2AC1-4244-8302-3EAF5CE190D2},30000,1995-08-25 00:00,T,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{7695CEB0-E8F8-4FDB-BF61-3EAF6A3576E6},41500,1995-05-05 00:00,F,N,L,CRAWLEY,CRAWLEY,WEST SUSSEX,A,A
{CB8A0700-13CD-4522-8126-3EAF742A3B64},45000,1995-05-31 00:00,D,N,F,SCUNTHORPE,SCUNTHORPE,HUMBERSIDE,A,A
{F20C89D8-AE1F-424C-94BC-3B1EA97A85B0},86000,1995-09-15 00:00,S,Y,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{800A474E-8657-4872-ABD2-495D6CB40F53},18000,1995-08-22 00:00,T,N,F,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,A,A
{BE8C86F1-9E57-4E33-B946-495D9EACBC41},102500,1995-10-17 00:00,D,N,F,HAYES,HILLINGDON,GREATER LONDON,A,A
{8787B3FD-38E5-4683-BFC4-423F96630448},65200,1995-11-30 00:00,T,Y,F,HARLOW,HARLOW,ESSEX,A,A
{AB3C6C16-B90F-47B9-9820-423F96748F00},29000,1995-09-15 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{61C26C1E-49DD-4A4A-A1D8-423F96BAB3F4},28750,1995-06-02 00:00,F,N,L,ST. LEONARDS-ON-SEA,HASTINGS,EAST SUSSEX,A,A
{AD970FEB-341B-43C6-B327-423F9C2A509F},18533,1995-09-15 00:00,T,N,F,LOWESTOFT,WAVENEY,SUFFOLK,A,A
{3B4C79D0-6A7F-4D98-9C8D-423FB02ECCAD},33000,1995-09-22 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{CA550F0F-36E8-44B7-9FFD-45CF1E01EB7C},25000,1995-07-07 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{EDF6BAE4-39BA-4F92-A140-45CF291D5C4C},39950,1995-02-15 00:00,T,N,F,BERKELEY,STROUD,GLOUCESTERSHIRE,A,A
{CA8F70C9-523E-49D2-87A4-45CF2E3421E6},57950,1995-12-11 00:00,S,N,F,HULL,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{60833432-7119-4C2A-961D-45CF3989F01C},40000,1995-04-03 00:00,T,N,L,SKELMERSDALE,WEST LANCASHIRE,LANCASHIRE,A,A
{0A785682-EE28-4DAE-BAE7-45CF469AB097},59950,1995-01-26 00:00,D,N,F,SELBY,SELBY,NORTH YORKSHIRE,A,A
{D8F730DC-68C0-4100-A4DF-45CF53051483},94625,1995-09-29 00:00,F,N,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{2FB0790E-2C3D-4DFF-9137-3EAFA007E338},84500,1995-08-31 00:00,D,Y,F,BRIDGWATER,SEDGEMOOR,SOMERSET,A,A
{1774276D-FDF0-4CBE-9BB5-3EAFAE595934},29950,1995-06-09 00:00,S,N,F,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,A
{7A15F087-6549-477E-BBD4-3EAFB198E3E2},36000,1995-11-14 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{117E9159-3467-4574-B874-3EAFB81C1B87},99000,1995-03-03 00:00,D,N,F,ROMFORD,BARKING AND DAGENHAM,GREATER LONDON,A,A
{655BA60D-CE88-447B-BFF9-3B1EEF728390},58000,1995-08-25 00:00,S,N,F,HOCKLEY,ROCHFORD,ESSEX,A,A
{8449147B-546E-46D3-AF42-3B1EF5A04CBF},51000,1995-01-27 00:00,S,N,L,STALYBRIDGE,TAMESIDE,GREATER MANCHESTER,A,A
{8632E677-C122-42BC-A4A2-495DADF523F3},27000,1995-03-10 00:00,S,N,F,ROCHDALE,ROSSENDALE,LANCASHIRE,A,A
{992F66F9-2DA3-43FE-8352-495DBCA7DC07},34500,1995-08-18 00:00,T,N,F,SHIPLEY,BRADFORD,WEST YORKSHIRE,A,A
{7BDE9722-1523-484F-ACD9-423FD7503A44},85000,1995-04-28 00:00,S,N,F,TRURO,KERRIER,CORNWALL,A,A
{9C872A52-67D5-40FB-8FFA-423FD8AA0FB5},95000,1995-05-23 00:00,D,N,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{5E400FDF-9580-49D7-8CAB-423FE497D191},52000,1995-09-29 00:00,T,N,F,LONDON,GREENWICH,GREATER LONDON,A,A
{563F0C33-DDC8-4CAE-A666-423FFBD54E2C},208500,1995-04-28 00:00,D,Y,F,BRIGHTON,BRIGHTON,EAST SUSSEX,A,A
{B555D7A3-73AA-4BCE-A5D4-45CF62FED733},78500,1995-02-17 00:00,T,N,F,ROMFORD,HAVERING,GREATER LONDON,A,A
{5ADB6BD1-6115-40E4-8477-45CF6305C688},49000,1995-01-24 00:00,D,N,F,HORNCASTLE,EAST LINDSEY,LINCOLNSHIRE,A,A
{FEF2950D-9B55-4F35-97D4-45CF63260247},42000,1995-03-27 00:00,T,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{F7A1C176-EDDC-4605-B5AA-45CF6D7FC985},73000,1995-09-07 00:00,D,N,F,LAUNCESTON,NORTH CORNWALL,CORNWALL,A,A
{641BB444-A538-4F51-8BE5-45CF6FD67533},53000,1995-10-30 00:00,T,N,F,WANTAGE,VALE OF WHITE HORSE,OXFORDSHIRE,A,A
{A4BCA76F-D513-48E6-87C6-45CF852E2B04},30000,1995-02-17 00:00,T,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{6F11D70F-5F07-4069-B8F1-45CF916307D5},126000,1995-09-29 00:00,D,N,F,MARLBOROUGH,KENNET,WILTSHIRE,A,A
{E833C7B9-DEDD-4578-92BF-3EAFEAC818F3},40000,1995-08-11 00:00,S,N,F,THORNTON-CLEVELEYS,BLACKPOOL,BLACKPOOL,A,A
{3398CBFB-9E7F-4050-BF27-3EAFF7CC2F3F},44700,1995-02-28 00:00,S,Y,F,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,A,A
{AC746F06-943D-41F6-B57F-3EAFFFAD88CB},44500,1995-06-09 00:00,S,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{7754F15A-4B27-4028-B79D-3EB001AE2F8C},58500,1995-05-19 00:00,S,N,F,GATESHEAD,GATESHEAD,TYNE AND WEAR,A,A
{4154071C-42A2-443D-8996-3B1F34F55C40},54000,1995-08-22 00:00,S,N,L,CRAMLINGTON,NORTH TYNESIDE,TYNE AND WEAR,A,A
{911CB2D9-5F2C-4EDE-AEFB-3B1F524A48A6},135000,1995-10-26 00:00,T,N,F,CHESTER,CHESTER,CHESHIRE,A,A
{560A11E7-63D9-4895-8DDC-495DDF208DD3},78500,1995-01-16 00:00,S,N,F,YORK,YORK,YORK,A,A
{51998706-339B-47CF-BA88-495DEF1264F1},54750,1995-09-24 00:00,S,N,F,HITCHIN,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{50071D3C-B128-425C-82A6-495DF76FA5CB},48000,1995-03-22 00:00,D,N,F,LEICESTER,LEICESTER,LEICESTER,A,A
{6DD6BBFA-779F-4FEE-B110-495E14D6B291},52950,1995-08-25 00:00,D,Y,F,SWANSEA,SWANSEA,SWANSEA,A,A
{D5D814F3-9773-4E4E-AE04-495E1F0D3956},73500,1995-06-23 00:00,D,N,F,SEATON,EAST DEVON,DEVON,A,A
{1636B12E-D78A-4895-ADE1-495E20440FDF},116000,1995-10-13 00:00,D,N,L,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{53637E48-7801-47A1-8C88-424014CF6F6F},46000,1995-12-01 00:00,T,N,F,YORK,YORK,YORK,A,A
{D63D1F5F-D7E4-4A08-9F8A-424033A1CD3D},36000,1995-10-12 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{40373083-9B99-48A7-A414-42403BB68AD5},47450,1995-07-14 00:00,T,N,F,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{7D830678-E3F5-4A62-9298-3EB009808AF2},99000,1995-07-28 00:00,T,N,F,ESHER,ELMBRIDGE,SURREY,A,A
{39D68477-B273-4F61-8C75-3EB00AB15C82},88000,1995-11-17 00:00,D,N,F,LEIGHTON BUZZARD,SOUTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{C23D5152-349A-4A4E-8A25-3EB01F2078D2},39950,1995-11-24 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{1DC85422-41A0-4384-9170-3EB035F4B352},37000,1995-07-14 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{2785ACF4-708A-45F7-B2FD-3B1FA41B2A13},15000,1995-07-25 00:00,S,N,F,STOKE-ON-TRENT,STAFFORDSHIRE MOORLANDS,STAFFORDSHIRE,A,A
{6FB3BCF1-F6F9-46AB-821F-495E229068A4},110250,1995-03-24 00:00,D,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{F27F6512-70BE-4DC4-A5E0-495E3835C66A},47500,1995-08-10 00:00,S,N,F,MALVERN,MALVERN HILLS,WORCESTERSHIRE,A,A
{E2F2F540-7C19-4779-9712-4240658BE49E},55650,1995-11-30 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{700E6990-022B-469A-B865-42406BB3644E},175000,1995-08-03 00:00,D,N,F,SEVENOAKS,TONBRIDGE AND MALLING,KENT,A,A
{61B1C2AA-5084-4154-B129-42408B3B9DFC},78500,1995-12-21 00:00,D,N,F,HERNE BAY,CANTERBURY,KENT,A,A
{1642E3BE-3A5F-4F57-A57D-45CFFFD81EE2},41000,1995-12-20 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{40CDBB4D-F3CF-4302-AD98-3EB04BA6C612},140000,1995-12-20 00:00,D,Y,F,KETTERING,KETTERING,NORTHAMPTONSHIRE,A,A
{D94E6426-5FE0-424B-805A-3EB081DD3734},59000,1995-09-29 00:00,T,N,F,ILFORD,REDBRIDGE,GREATER LONDON,A,A
{2DEF9B9F-1F12-4E2A-B1A4-3B1FD7B620C3},37000,1995-10-27 00:00,D,N,F,TENBY,SOUTH PEMBROKESHIRE,DYFED,A,A
{61A78EA9-CAFA-4011-B6F1-495E7E1C3675},51500,1995-10-30 00:00,S,N,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{BD93D209-D44A-4639-8D7E-4240C8259738},33500,1995-03-31 00:00,T,N,F,SCUNTHORPE,SCUNTHORPE,HUMBERSIDE,A,A
{DFB8B2CC-148F-49D9-9118-4240D7BDFB1E},71500,1995-06-29 00:00,S,N,F,SOUTHAMPTON,NEW FOREST,HAMPSHIRE,A,A
{A8C2AE7A-E86B-45A5-9F2A-45D0142A1F3D},43000,1995-06-23 00:00,T,N,F,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{7FBB9134-5706-420A-9E5A-3EB089B02B07},44950,1995-04-28 00:00,T,N,F,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,A,A
{85E5B3DA-7774-4B6D-A674-3EB08C98E972},63500,1995-03-29 00:00,S,N,F,BRIGHTON,HOVE,EAST SUSSEX,A,A
{11BF4235-76A7-4428-8AE6-3EB0A5B8F443},31500,1995-08-01 00:00,T,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{C2BD596F-38D9-4A6F-88D9-3EB0BDD70796},64000,1995-02-10 00:00,T,N,F,LONDON,LEWISHAM,GREATER LONDON,A,A
{5EB1F4DB-1244-4C06-933F-3B20169F8BEC},117500,1995-10-02 00:00,D,N,F,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{90E1DA60-041A-4BB6-AC8D-495EABC517B1},40000,1995-01-27 00:00,T,N,F,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{75164FDD-A994-415A-A59C-495EB835F307},35500,1995-06-30 00:00,T,N,F,HULL,KINGSTON UPON HULL,HUMBERSIDE,A,A
{B908F60F-DA14-42DE-8973-873D76B56249},95500,1995-08-25 00:00,S,N,F,ST. ALBANS,ST ALBANS,HERTFORDSHIRE,A,A
{0BCFF803-8047-4CCC-BC63-873D8EC639D0},54000,1995-05-26 00:00,T,N,F,YORK,YORK,YORK,A,A
{DAB66B4E-B589-4370-9C94-91FAA482B0CE},38500,1995-01-19 00:00,S,N,F,BRISTOL,BRISTOL,AVON,A,A
{5E560BFF-C1D1-48FF-90B1-91FAA4C6FCC6},48000,1995-01-30 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{4A6352EB-C82D-48FB-98E8-91FADB236776},66000,1995-03-31 00:00,T,N,F,WOKINGHAM,WOKINGHAM,WOKINGHAM,A,A
{4D29E669-5E27-41FB-8E2F-91FADCF900AD},35000,1995-10-20 00:00,T,N,F,EXMOUTH,EAST DEVON,DEVON,A,A
{214702BB-E275-446D-A302-91FADE6FD6E2},27250,1995-05-19 00:00,T,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{7ABC9BFA-3CC8-48C7-BC06-8AC964F8C56D},58000,1995-10-27 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{628E4ABD-9D88-4EE8-B1E9-8E689F1DD229},39950,1995-11-27 00:00,F,N,L,RYDE,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{0C22F0F3-B575-46C3-B9AB-8E68A46BF79C},40000,1995-06-02 00:00,T,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{85871161-BBC9-4CAB-A5E2-8E68A756F402},30500,1995-05-31 00:00,F,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{860E91F0-12D9-46B5-82F9-8E68AEDC0558},41500,1995-08-04 00:00,S,N,F,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,A,A
{A63AACF8-C1FA-4BA4-8776-8E68C19B4A72},44000,1995-04-21 00:00,S,N,F,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{439C6C16-7186-4CAD-984E-83BB751B7056},91950,1995-12-22 00:00,D,Y,F,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{7A4966C1-7186-446C-9734-83BB8CE8DCD1},38500,1995-05-19 00:00,F,N,F,BINGLEY,BRADFORD,WEST YORKSHIRE,A,A
{846D3BA9-C070-45E4-9876-83BB94952C9D},55500,1995-12-15 00:00,S,N,F,CARDIFF,CARDIFF,CARDIFF,A,A
{48C24834-F9D5-4CFA-90E7-873D9CA31369},84000,1995-12-18 00:00,S,N,F,NOTTINGHAM,MELTON,LEICESTERSHIRE,A,A
{37D87558-F5A5-4D1F-A6C1-873DC4C08F7E},57000,1995-09-15 00:00,S,N,F,PETERBOROUGH,PETERBOROUGH,CAMBRIDGESHIRE,A,A
{7EF97C37-988D-40C2-AF66-8E68C9D7C320},12000,1995-10-16 00:00,T,N,F,DOVER,DOVER,KENT,A,A
{A33BFCA0-7B3B-4B66-A67F-8E68DD340C7B},41000,1995-03-21 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{85D8D1A5-D53B-4476-AA6C-8E6905085808},40000,1995-12-01 00:00,T,N,F,GLOUCESTER,STROUD,GLOUCESTERSHIRE,A,A
{939D8375-C078-4BAC-A9A7-91FAE690095F},39500,1995-06-14 00:00,T,N,F,TORQUAY,TORBAY,TORBAY,A,A
{992E7768-A330-4A9F-B91E-8AC999FF9D0E},14000,1995-12-19 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{C4872CA6-44CE-4F6F-ACEB-8AC99E25572A},26000,1995-01-27 00:00,F,N,L,WYMONDHAM,SOUTH NORFOLK,NORFOLK,A,A
{16B88AD4-98D0-4279-A08F-8AC9B813A499},26000,1995-01-27 00:00,T,N,F,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,A,A
{52A53D0F-6816-44E2-9B1B-8AC9B9ACEAC5},35000,1995-03-31 00:00,F,N,L,MILTON KEYNES,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{DB60536C-8A07-4B60-BD94-8AC9CDB20B56},50000,1995-08-18 00:00,D,N,L,SOUTH SHIELDS,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{AE2A470B-7A8C-467E-A08D-83BBDA72323A},74995,1995-03-24 00:00,D,N,F,CHATTERIS,FENLAND,CAMBRIDGESHIRE,A,A
{8BA5974E-26A5-4256-BD34-8E6913A3519B},36500,1995-07-12 00:00,T,N,F,WREXHAM,WREXHAM MAELOR,CLWYD,A,A
{41A29A9F-8416-49EE-AE49-8E69309EDBFA},74500,1995-07-27 00:00,F,N,L,LONDON,BARNET,GREATER LONDON,A,A
{845B7CA9-A072-4665-8583-8E694A12DE57},26000,1995-03-20 00:00,T,N,F,NESTON,ELLESMERE PORT AND NESTON,CHESHIRE,A,A
{1F748B0B-3C04-4DE6-AE48-8E6953C4C7DB},65000,1995-05-19 00:00,D,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{40EABF75-3307-4069-AA1A-873DE18F44C1},92000,1995-01-23 00:00,D,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{CEF137A3-0252-4A90-BF9B-873DE251BAB6},39950,1995-01-09 00:00,S,N,L,MANCHESTER,WIGAN,GREATER MANCHESTER,A,A
{0F0E57D0-ABC0-4906-98CF-873DF6137AB4},100000,1995-07-14 00:00,D,N,F,TORQUAY,TORBAY,TORBAY,A,A
{1297CFDE-CCED-4C14-BA5B-873E15F225DC},76500,1995-04-26 00:00,T,N,F,CAMBERLEY,SURREY HEATH,SURREY,A,A
{103BCE1B-D204-4BF1-AC34-8E695A763488},170000,1995-12-15 00:00,D,N,F,COLCHESTER,BABERGH,SUFFOLK,A,A
{8A065765-7E88-445B-B2A4-8E695DC75FC6},65000,1995-10-31 00:00,T,Y,F,BRISTOL,BRISTOL,AVON,A,A
{08409E70-6581-482F-A0D0-8E697009AC9F},74000,1995-03-20 00:00,D,N,F,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{23487E36-F89B-44F3-A275-8E697A851D80},33500,1995-07-10 00:00,S,N,F,IMMINGHAM,CLEETHORPES,HUMBERSIDE,A,A
{9620908F-74BD-418F-A4CE-83BC0A287592},112000,1995-03-31 00:00,S,N,F,LONDON,BARNET,GREATER LONDON,A,A
{9F501D38-5865-4809-9361-83BC1EE5AFDC},41000,1995-12-21 00:00,S,N,F,HESSLE,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{5A79087E-9ACB-4A1D-B334-91FB2FD4A2FA},96000,1995-06-30 00:00,D,N,F,BEDFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{24200488-8FA6-468C-8C2D-91FB342FE189},26000,1995-03-10 00:00,T,N,F,SWINDON,THAMESDOWN,THAMESDOWN,A,A
{D38203C5-7E74-4F22-BD46-91FB390392A3},27000,1995-01-20 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{9C9AC502-BF3F-4EDC-8A6B-91FB449B5C5D},21000,1995-08-25 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{A989BCB0-397A-4581-9DDB-91FB6295C11B},160000,1995-01-27 00:00,D,N,F,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A
{F75E76E3-1078-40CA-9F6F-91FB6A6D4D88},39500,1995-12-22 00:00,S,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{7E49C003-5610-40E7-B77D-8ACA2C010CAE},57000,1995-08-04 00:00,S,N,F,ALNWICK,ALNWICK,NORTHUMBERLAND,A,A
{5C70AA65-C939-45FF-9F69-873E21A766F8},13000,1995-10-17 00:00,T,N,F,BLACKBURN,BLACKBURN,LANCASHIRE,A,A
{396E7C00-D147-460D-99A3-873E341B4416},62000,1995-08-31 00:00,S,N,F,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{D0E7615C-6B6B-4D8A-A733-873E5007A445},60000,1995-01-12 00:00,S,N,F,CHERTSEY,RUNNYMEDE,SURREY,A,A
